local_date,latitude,longitude,daytime_sampled_max_vpd_kpa
1994-05-01,-33.25,150.5,1.7709008
1994-05-02,-33.25,150.0,1.3899066
1994-05-02,-33.25,150.25,1.6113132
1994-05-02,-33.25,150.5,1.958409
1994-05-03,-33.25,150.0,0.2918322
1994-05-03,-33.25,150.25,0.21732199
1994-05-03,-33.25,150.5,0.25555563
1994-05-04,-33.25,150.0,0.44246387
1994-05-04,-33.25,150.25,0.34657466
1994-05-04,-33.25,150.5,0.3178947
1994-05-05,-33.25,150.0,0.75676286
1994-05-05,-33.25,150.25,0.5829282
1994-05-05,-33.25,150.5,0.43763745
1994-05-06,-33.25,150.0,1.0022991
1994-05-06,-33.25,150.25,0.83592385
1994-05-06,-33.25,150.5,0.84407234
1994-05-07,-33.25,150.0,1.2764701
1994-05-07,-33.25,150.25,1.2066944
1994-05-07,-33.25,150.5,1.153348
1994-05-08,-33.25,150.0,0.8767768
1994-05-08,-33.25,150.25,0.8017944
1994-05-08,-33.25,150.5,0.7473602
1994-05-09,-33.25,150.0,0.5625739
1994-05-09,-33.25,150.25,0.555679
1994-05-09,-33.25,150.5,0.6116026
1994-05-10,-33.25,150.0,0.82872325
1994-05-10,-33.25,150.25,0.76229143
1994-05-10,-33.25,150.5,0.82079005
1994-05-11,-33.25,150.0,0.31875163
1994-05-11,-33.25,150.25,0.29354113
1994-05-11,-33.25,150.5,0.41053343
1994-05-12,-33.25,150.0,0.6714494
1994-05-12,-33.25,150.25,0.6272896
1994-05-12,-33.25,150.5,0.6285815
1994-05-13,-33.25,150.0,1.0207455
1994-05-13,-33.25,150.25,0.9492648
1994-05-13,-33.25,150.5,0.9246784
1994-05-14,-33.25,150.0,1.0965676
1994-05-14,-33.25,150.25,1.1560922
1994-05-14,-33.25,150.5,1.2889416
1994-05-15,-33.25,150.0,0.8840245
1994-05-15,-33.25,150.25,0.99470437
1994-05-15,-33.25,150.5,1.1461179
1994-05-16,-33.25,150.0,1.3067327
1994-05-16,-33.25,150.25,1.2069564
1994-05-16,-33.25,150.5,1.1482346
1994-05-17,-33.25,150.0,1.0806148
1994-05-17,-33.25,150.25,1.1891294
1994-05-17,-33.25,150.5,1.3877861
1994-05-18,-33.25,150.0,1.0622066
1994-05-18,-33.25,150.25,1.1816047
1994-05-18,-33.25,150.5,1.4316027
1994-05-19,-33.25,150.0,0.55251205
1994-05-19,-33.25,150.25,0.6524387
1994-05-19,-33.25,150.5,0.84274775
1994-05-20,-33.25,150.0,0.79606575
1994-05-20,-33.25,150.25,0.8977877
1994-05-20,-33.25,150.5,1.0430012
1994-05-21,-33.25,150.0,0.68078333
1994-05-21,-33.25,150.25,0.7635744
1994-05-21,-33.25,150.5,0.93368167
1994-05-22,-33.25,150.0,1.1115787
1994-05-22,-33.25,150.25,1.179004
1994-05-22,-33.25,150.5,1.3490701
1994-05-23,-33.25,150.0,0.9103158
1994-05-23,-33.25,150.25,1.0036488
1994-05-23,-33.25,150.5,1.1932933
1994-05-24,-33.25,150.0,1.4727242
1994-05-24,-33.25,150.25,1.5743276
1994-05-24,-33.25,150.5,1.7917366
1994-05-25,-33.25,150.0,1.970655
1994-05-25,-33.25,150.25,2.1208477
1994-05-25,-33.25,150.5,2.458272
1994-05-26,-33.25,150.0,0.89546
1994-05-26,-33.25,150.25,0.99545515
1994-05-26,-33.25,150.5,1.232527
1994-05-27,-33.25,150.0,0.9024342
1994-05-27,-33.25,150.25,1.0097308
1994-05-27,-33.25,150.5,1.2563521
1994-05-28,-33.25,150.0,0.9496382
1994-05-28,-33.25,150.25,1.0858011
1994-05-28,-33.25,150.5,1.3307737
1994-05-29,-33.25,150.0,1.2129872
1994-05-29,-33.25,150.25,1.1701355
1994-05-29,-33.25,150.5,1.2153435
1994-05-30,-33.25,150.0,1.2969408
1994-05-30,-33.25,150.25,1.1961102
1994-05-30,-33.25,150.5,1.1293279
1994-05-31,-33.25,150.0,0.5239086
1994-05-31,-33.25,150.25,0.6096089
1994-05-31,-33.25,150.5,0.77900636
1994-06-01,-33.25,150.0,0.8754188
1994-06-01,-33.25,150.25,0.7900268
1994-06-01,-33.25,150.5,0.68323684
1994-06-02,-33.25,150.0,0.82419163
1994-06-02,-33.25,150.25,0.7078227
1994-06-02,-33.25,150.5,0.6934705
1994-06-03,-33.25,150.0,0.84932464
1994-06-03,-33.25,150.25,0.77980775
1994-06-03,-33.25,150.5,0.7711704
1994-06-04,-33.25,150.0,0.96127737
1994-06-04,-33.25,150.25,0.8623682
1994-06-04,-33.25,150.5,0.7517866
1994-06-05,-33.25,150.0,0.9288619
1994-06-05,-33.25,150.25,0.9270848
1994-06-05,-33.25,150.5,0.97391653
1994-06-06,-33.25,150.0,0.74109197
1994-06-06,-33.25,150.25,0.72647595
1994-06-06,-33.25,150.5,0.81149006
1994-06-07,-33.25,150.0,0.23013973
1994-06-07,-33.25,150.25,0.13605607
1994-06-07,-33.25,150.5,0.07381272
1994-06-08,-33.25,150.0,0.4150136
1994-06-08,-33.25,150.25,0.47738928
1994-06-08,-33.25,150.5,0.5544523
1994-06-09,-33.25,150.0,0.65339315
1994-06-09,-33.25,150.25,0.7431677
1994-06-09,-33.25,150.5,0.86464113
1994-06-10,-33.25,150.0,0.65316516
1994-06-10,-33.25,150.25,0.7715519
1994-06-10,-33.25,150.5,0.93703854
1994-06-11,-33.25,150.0,0.7717743
1994-06-11,-33.25,150.25,0.8209929
1994-06-11,-33.25,150.5,0.931915
1994-06-12,-33.25,150.0,0.6202916
1994-06-12,-33.25,150.25,0.7795276
1994-06-12,-33.25,150.5,0.98020566
1994-06-13,-33.25,150.0,0.6275892
1994-06-13,-33.25,150.25,0.65333074
1994-06-13,-33.25,150.5,0.667594
1994-06-14,-33.25,150.0,0.69380003
1994-06-14,-33.25,150.25,0.77843124
1994-06-14,-33.25,150.5,0.95074785
1994-06-15,-33.25,150.0,0.7404816
1994-06-15,-33.25,150.25,0.8455157
1994-06-15,-33.25,150.5,0.99185324
1994-06-16,-33.25,150.0,0.6927862
1994-06-16,-33.25,150.25,0.78018296
1994-06-16,-33.25,150.5,0.94892216
1994-06-17,-33.25,150.0,0.6606204
1994-06-17,-33.25,150.25,0.7222994
1994-06-17,-33.25,150.5,0.8637651
1994-06-18,-33.25,150.0,0.63670343
1994-06-18,-33.25,150.25,0.76476157
1994-06-18,-33.25,150.5,0.9949977
1994-06-19,-33.25,150.0,0.79510987
1994-06-19,-33.25,150.25,0.8897307
1994-06-19,-33.25,150.5,1.065147
1994-06-20,-33.25,150.0,0.36363178
1994-06-20,-33.25,150.25,0.5218038
1994-06-20,-33.25,150.5,0.74957114
1994-06-21,-33.25,150.0,0.7088997
1994-06-21,-33.25,150.25,0.7281711
1994-06-21,-33.25,150.5,0.74822485
1994-06-22,-33.25,150.0,0.77830154
1994-06-22,-33.25,150.25,0.8027748
1994-06-22,-33.25,150.5,0.8430515
1994-06-23,-33.25,150.0,1.0050648
1994-06-23,-33.25,150.25,1.0797877
1994-06-23,-33.25,150.5,1.2338932
1994-06-24,-33.25,150.0,0.23841017
1994-06-24,-33.25,150.25,0.37269986
1994-06-24,-33.25,150.5,0.6033616
1994-06-25,-33.25,150.0,0.4847728
1994-06-25,-33.25,150.25,0.6296188
1994-06-25,-33.25,150.5,0.8734508
1994-06-26,-33.25,150.0,0.49778718
1994-06-26,-33.25,150.25,0.6368597
1994-06-26,-33.25,150.5,0.86975926
1994-06-27,-33.25,150.0,0.6020963
1994-06-27,-33.25,150.25,0.5919712
1994-06-27,-33.25,150.5,0.6469118
1994-06-28,-33.25,150.0,0.4439082
1994-06-28,-33.25,150.25,0.37424558
1994-06-28,-33.25,150.5,0.3581264
1994-06-29,-33.25,150.0,0.6153431
1994-06-29,-33.25,150.25,0.5496244
1994-06-29,-33.25,150.5,0.55398834
1994-06-30,-33.25,150.0,0.4742797
1994-06-30,-33.25,150.25,0.42885143
1994-06-30,-33.25,150.5,0.3894161
1994-07-01,-33.25,150.0,0.34703422
1994-07-01,-33.25,150.25,0.27386194
1994-07-01,-33.25,150.5,0.24687958
1994-07-02,-33.25,150.0,0.3617106
1994-07-02,-33.25,150.25,0.3291561
1994-07-02,-33.25,150.5,0.34744346
1994-07-03,-33.25,150.0,0.6731204
1994-07-03,-33.25,150.25,0.7265944
1994-07-03,-33.25,150.5,0.7645732
1994-07-04,-33.25,150.0,1.003479
1994-07-04,-33.25,150.25,1.1112556
1994-07-04,-33.25,150.5,1.2942679
1994-07-05,-33.25,150.0,1.103302
1994-07-05,-33.25,150.25,1.2512915
1994-07-05,-33.25,150.5,1.413635
1994-07-06,-33.25,150.0,1.3566754
1994-07-06,-33.25,150.25,1.3203229
1994-07-06,-33.25,150.5,1.3141646
1994-07-07,-33.25,150.0,1.4831674
1994-07-07,-33.25,150.25,1.5840651
1994-07-07,-33.25,150.5,1.6861383
1994-07-08,-33.25,150.0,0.70168304
1994-07-08,-33.25,150.25,0.6873177
1994-07-08,-33.25,150.5,0.7269132
1994-07-09,-33.25,150.0,1.0397644
1994-07-09,-33.25,150.25,0.99885213
1994-07-09,-33.25,150.5,0.98978245
1994-07-10,-33.25,150.0,0.3131119
1994-07-10,-33.25,150.25,0.3287624
1994-07-10,-33.25,150.5,0.45921385
1994-07-11,-33.25,150.0,0.38270378
1994-07-11,-33.25,150.25,0.5221385
1994-07-11,-33.25,150.5,0.72043777
1994-07-12,-33.25,150.0,0.047581196
1994-07-12,-33.25,150.25,0.07035589
1994-07-12,-33.25,150.5,0.1887281
1994-07-13,-33.25,150.0,0.45193195
1994-07-13,-33.25,150.25,0.582636
1994-07-13,-33.25,150.5,0.78611445
1994-07-14,-33.25,150.0,0.88305867
1994-07-14,-33.25,150.25,0.86579114
1994-07-14,-33.25,150.5,0.9187503
1994-07-15,-33.25,150.0,0.82347566
1994-07-15,-33.25,150.25,0.9635373
1994-07-15,-33.25,150.5,1.1860502
1994-07-16,-33.25,150.0,0.54871756
1994-07-16,-33.25,150.25,0.7067501
1994-07-16,-33.25,150.5,0.9431225
1994-07-17,-33.25,150.0,0.72595084
1994-07-17,-33.25,150.25,0.6850072
1994-07-17,-33.25,150.5,0.7107506
1994-07-18,-33.25,150.0,0.8428277
1994-07-18,-33.25,150.25,0.94698155
1994-07-18,-33.25,150.5,1.1785972
1994-07-19,-33.25,150.0,0.6741357
1994-07-19,-33.25,150.25,0.8352399
1994-07-19,-33.25,150.5,1.0002143
1994-07-20,-33.25,150.0,0.7351974
1994-07-20,-33.25,150.25,0.8548042
1994-07-20,-33.25,150.5,1.0740304
1994-07-21,-33.25,150.0,0.5498539
1994-07-21,-33.25,150.25,0.7244633
1994-07-21,-33.25,150.5,1.0193048
1994-07-22,-33.25,150.0,0.71269214
1994-07-22,-33.25,150.25,0.68248653
1994-07-22,-33.25,150.5,0.73899806
1994-07-23,-33.25,150.0,0.48311818
1994-07-23,-33.25,150.25,0.48049265
1994-07-23,-33.25,150.5,0.5350573
1994-07-24,-33.25,150.0,0.6660583
1994-07-24,-33.25,150.25,0.5847025
1994-07-24,-33.25,150.5,0.61074203
1994-07-25,-33.25,150.0,0.7687921
1994-07-25,-33.25,150.25,0.89510286
1994-07-25,-33.25,150.5,1.1474392
1994-07-26,-33.25,150.0,0.64381474
1994-07-26,-33.25,150.25,0.8142277
1994-07-26,-33.25,150.5,1.0933609
1994-07-27,-33.25,150.0,0.53281707
1994-07-27,-33.25,150.25,0.7026728
1994-07-27,-33.25,150.5,0.97539663
1994-07-28,-33.25,150.0,0.59250456
1994-07-28,-33.25,150.25,0.76661307
1994-07-28,-33.25,150.5,1.0566382
1994-07-29,-33.25,150.0,0.7706083
1994-07-29,-33.25,150.25,0.92454094
1994-07-29,-33.25,150.5,1.2250171
1994-07-30,-33.25,150.0,0.90099025
1994-07-30,-33.25,150.25,1.0019131
1994-07-30,-33.25,150.5,1.1978111
1994-07-31,-33.25,150.0,0.22791708
1994-07-31,-33.25,150.25,0.3932804
1994-07-31,-33.25,150.5,0.6221874
1994-08-01,-33.25,150.0,0.45799053
1994-08-01,-33.25,150.25,0.57933545
1994-08-01,-33.25,150.5,0.8000676
1994-08-02,-33.25,150.0,0.40065444
1994-08-02,-33.25,150.25,0.5078258
1994-08-02,-33.25,150.5,0.7290565
1994-08-03,-33.25,150.0,0.5993172
1994-08-03,-33.25,150.25,0.84534705
1994-08-03,-33.25,150.5,1.15957
1994-08-04,-33.25,150.0,0.74919724
1994-08-04,-33.25,150.25,0.8242331
1994-08-04,-33.25,150.5,0.9538766
1994-08-05,-33.25,150.0,0.88367414
1994-08-05,-33.25,150.25,0.95783484
1994-08-05,-33.25,150.5,1.0781446
1994-08-06,-33.25,150.0,0.9090207
1994-08-06,-33.25,150.25,1.025732
1994-08-06,-33.25,150.5,1.3102541
1994-08-07,-33.25,150.0,0.92366904
1994-08-07,-33.25,150.25,1.0758806
1994-08-07,-33.25,150.5,1.3720772
1994-08-08,-33.25,150.0,0.54897505
1994-08-08,-33.25,150.25,0.6819726
1994-08-08,-33.25,150.5,0.93733317
1994-08-09,-33.25,150.0,0.8140234
1994-08-09,-33.25,150.25,0.9329443
1994-08-09,-33.25,150.5,1.0904791
1994-08-10,-33.25,150.0,0.71738404
1994-08-10,-33.25,150.25,0.72834456
1994-08-10,-33.25,150.5,0.80814546
1994-08-11,-33.25,150.0,0.88253754
1994-08-11,-33.25,150.25,1.0443289
1994-08-11,-33.25,150.5,1.2966033
1994-08-12,-33.25,150.0,1.1878121
1994-08-12,-33.25,150.25,1.3400165
1994-08-12,-33.25,150.5,1.6442516
1994-08-13,-33.25,150.0,0.99424297
1994-08-13,-33.25,150.25,1.2155788
1994-08-13,-33.25,150.5,1.5991299
1994-08-14,-33.25,150.0,0.7898298
1994-08-14,-33.25,150.25,1.0230553
1994-08-14,-33.25,150.5,1.3401213
1994-08-15,-33.25,150.0,0.97308195
1994-08-15,-33.25,150.25,1.0692581
1994-08-15,-33.25,150.5,1.234894
1994-08-16,-33.25,150.0,0.9570676
1994-08-16,-33.25,150.25,1.0767523
1994-08-16,-33.25,150.5,1.3136655
1994-08-17,-33.25,150.0,0.9446331
1994-08-17,-33.25,150.25,1.1521595
1994-08-17,-33.25,150.5,1.4452727
1994-08-18,-33.25,150.0,0.6099633
1994-08-18,-33.25,150.25,0.55259144
1994-08-18,-33.25,150.5,0.5926728
1994-08-19,-33.25,150.0,0.5198934
1994-08-19,-33.25,150.25,0.4110881
1994-08-19,-33.25,150.5,0.3613513
1994-08-20,-33.25,150.0,0.56503475
1994-08-20,-33.25,150.25,0.5568828
1994-08-20,-33.25,150.5,0.606742
1994-08-21,-33.25,150.0,0.58495516
1994-08-21,-33.25,150.25,0.6505191
1994-08-21,-33.25,150.5,0.81613994
1994-08-22,-33.25,150.0,0.8939809
1994-08-22,-33.25,150.25,1.0029826
1994-08-22,-33.25,150.5,1.2510219
1994-08-23,-33.25,150.0,1.0770168
1994-08-23,-33.25,150.25,1.2420553
1994-08-23,-33.25,150.5,1.5486512
1994-08-24,-33.25,150.0,1.0084875
1994-08-24,-33.25,150.25,1.2395102
1994-08-24,-33.25,150.5,1.5987203
1994-08-25,-33.25,150.0,1.4929626
1994-08-25,-33.25,150.25,1.4240623
1994-08-25,-33.25,150.5,1.3873613
1994-08-26,-33.25,150.0,1.2411017
1994-08-26,-33.25,150.25,1.2261035
1994-08-26,-33.25,150.5,1.2891698
1994-08-27,-33.25,150.0,1.5083299
1994-08-27,-33.25,150.25,1.6321299
1994-08-27,-33.25,150.5,1.8130012
1994-08-28,-33.25,150.0,1.6553738
1994-08-28,-33.25,150.25,1.8339453
1994-08-28,-33.25,150.5,2.2359147
1994-08-29,-33.25,150.0,1.6517856
1994-08-29,-33.25,150.25,1.8231423
1994-08-29,-33.25,150.5,1.8140583
1994-08-30,-33.25,150.0,0.30743158
1994-08-30,-33.25,150.25,0.21621299
1994-08-30,-33.25,150.5,0.19434774
1994-08-31,-33.25,150.0,1.0728192
1994-08-31,-33.25,150.25,0.94911283
1994-08-31,-33.25,150.5,0.8752855
1994-09-01,-33.25,150.0,1.7584484
1994-09-01,-33.25,150.25,1.9376827
1994-09-01,-33.25,150.5,2.2215087
1994-09-02,-33.25,150.0,1.8604549
1994-09-02,-33.25,150.25,1.9349604
1994-09-02,-33.25,150.5,2.0403247
1994-09-03,-33.25,150.0,1.9300725
1994-09-03,-33.25,150.25,2.1258855
1994-09-03,-33.25,150.5,2.5159523
1994-09-04,-33.25,150.0,2.0370355
1994-09-04,-33.25,150.25,2.1996348
1994-09-04,-33.25,150.5,2.5429826
1994-09-05,-33.25,150.0,1.283277
1994-09-05,-33.25,150.25,1.498287
1994-09-05,-33.25,150.5,1.864953
1994-09-06,-33.25,150.0,0.64467776
1994-09-06,-33.25,150.25,0.8494831
1994-09-06,-33.25,150.5,1.2078154
1994-09-07,-33.25,150.0,1.0363172
1994-09-07,-33.25,150.25,1.0864828
1994-09-07,-33.25,150.5,1.1656256
1994-09-08,-33.25,150.0,1.3504299
1994-09-08,-33.25,150.25,1.3245226
1994-09-08,-33.25,150.5,1.1759968
1994-09-09,-33.25,150.0,1.0126474
1994-09-09,-33.25,150.25,0.66660255
1994-09-09,-33.25,150.5,0.6711514
1994-09-10,-33.25,150.0,1.422895
1994-09-10,-33.25,150.25,1.3501744
1994-09-10,-33.25,150.5,1.3454959
1994-09-11,-33.25,150.0,1.8560442
1994-09-11,-33.25,150.25,1.9039841
1994-09-11,-33.25,150.5,2.045196
1994-09-12,-33.25,150.0,2.0282652
1994-09-12,-33.25,150.25,2.12336
1994-09-12,-33.25,150.5,2.3909998
1994-09-13,-33.25,150.0,1.4155393
1994-09-13,-33.25,150.25,1.4524605
1994-09-13,-33.25,150.5,1.5548134
1994-09-14,-33.25,150.0,1.0800103
1994-09-14,-33.25,150.25,1.1994463
1994-09-14,-33.25,150.5,1.4907999
1994-09-15,-33.25,150.0,1.5716233
1994-09-15,-33.25,150.25,1.7383373
1994-09-15,-33.25,150.5,2.008358
1994-09-16,-33.25,150.0,1.3454316
1994-09-16,-33.25,150.25,1.5266484
1994-09-16,-33.25,150.5,1.8813176
1994-09-17,-33.25,150.0,1.5444671
1994-09-17,-33.25,150.25,1.7097988
1994-09-17,-33.25,150.5,2.0770903
1994-09-18,-33.25,150.0,1.5257996
1994-09-18,-33.25,150.25,1.6775613
1994-09-18,-33.25,150.5,2.003553
1994-09-19,-33.25,150.0,0.95358264
1994-09-19,-33.25,150.25,1.0715015
1994-09-19,-33.25,150.5,1.3202064
1994-09-20,-33.25,150.0,0.9472856
1994-09-20,-33.25,150.25,1.0119803
1994-09-20,-33.25,150.5,1.2101233
1994-09-21,-33.25,150.0,1.0406023
1994-09-21,-33.25,150.25,1.0187759
1994-09-21,-33.25,150.5,1.0417981
1994-09-22,-33.25,150.0,1.466085
1994-09-22,-33.25,150.25,1.5910735
1994-09-22,-33.25,150.5,1.8873146
1994-09-23,-33.25,150.0,2.119886
1994-09-23,-33.25,150.25,2.2626505
1994-09-23,-33.25,150.5,2.6234646
1994-09-24,-33.25,150.0,1.2666309
1994-09-24,-33.25,150.25,1.4067512
1994-09-24,-33.25,150.5,1.7450023
1994-09-25,-33.25,150.0,1.3854451
1994-09-25,-33.25,150.25,1.6134855
1994-09-25,-33.25,150.5,1.9566503
1994-09-26,-33.25,150.0,1.1449854
1994-09-26,-33.25,150.25,1.286332
1994-09-26,-33.25,150.5,1.5607429
1994-09-27,-33.25,150.0,0.5668463
1994-09-27,-33.25,150.25,0.71703124
1994-09-27,-33.25,150.5,0.9454113
1994-09-28,-33.25,150.0,1.2333901
1994-09-28,-33.25,150.25,1.3638134
1994-09-28,-33.25,150.5,1.6527364
1994-09-29,-33.25,150.0,1.0966754
1994-09-29,-33.25,150.25,1.2211565
1994-09-29,-33.25,150.5,1.5410863
1994-09-30,-33.25,150.0,1.1576087
1994-09-30,-33.25,150.25,1.288655
1994-09-30,-33.25,150.5,1.6548542
1994-10-01,-33.25,150.0,2.346748
1994-10-01,-33.25,150.25,2.531397
1994-10-01,-33.25,150.5,2.546546
1994-10-02,-33.25,150.0,0.9184767
1994-10-02,-33.25,150.25,1.0910938
1994-10-02,-33.25,150.5,1.4099039
1994-10-03,-33.25,150.0,1.1908021
1994-10-03,-33.25,150.25,1.4044657
1994-10-03,-33.25,150.5,1.7792277
1994-10-04,-33.25,150.0,2.0974007
1994-10-04,-33.25,150.25,2.328467
1994-10-04,-33.25,150.5,2.7756596
1994-10-05,-33.25,150.0,1.4138291
1994-10-05,-33.25,150.25,1.5818889
1994-10-05,-33.25,150.5,1.9767311
1994-10-06,-33.25,150.0,2.1646028
1994-10-06,-33.25,150.25,2.3570364
1994-10-06,-33.25,150.5,2.8046932
1994-10-07,-33.25,150.0,0.438846
1994-10-07,-33.25,150.25,0.57251257
1994-10-07,-33.25,150.5,0.80832577
1994-10-08,-33.25,150.0,0.68063337
1994-10-08,-33.25,150.25,0.79736865
1994-10-08,-33.25,150.5,1.0397607
1994-10-09,-33.25,150.0,1.5364957
1994-10-09,-33.25,150.25,1.6994376
1994-10-09,-33.25,150.5,1.691561
1994-10-10,-33.25,150.0,1.5411761
1994-10-10,-33.25,150.25,1.7807918
1994-10-10,-33.25,150.5,2.2206964
1994-10-11,-33.25,150.0,2.1955366
1994-10-11,-33.25,150.25,2.2446606
1994-10-11,-33.25,150.5,2.579339
1994-10-12,-33.25,150.0,1.5007067
1994-10-12,-33.25,150.25,1.44444
1994-10-12,-33.25,150.5,1.3066082
1994-10-13,-33.25,150.0,1.7464702
1994-10-13,-33.25,150.25,1.8529656
1994-10-13,-33.25,150.5,2.0773506
1994-10-14,-33.25,150.0,2.0395496
1994-10-14,-33.25,150.25,1.9157093
1994-10-14,-33.25,150.5,1.8265977
1994-10-15,-33.25,150.0,2.867272
1994-10-15,-33.25,150.25,2.8336701
1994-10-15,-33.25,150.5,2.9465876
1994-10-16,-33.25,150.0,3.3734376
1994-10-16,-33.25,150.25,3.4624097
1994-10-16,-33.25,150.5,3.586958
1994-10-17,-33.25,150.0,3.2990954
1994-10-17,-33.25,150.25,3.6234808
1994-10-17,-33.25,150.5,4.2097216
1994-10-18,-33.25,150.0,1.9151354
1994-10-18,-33.25,150.25,1.3753092
1994-10-18,-33.25,150.5,1.1932472
1994-10-19,-33.25,150.0,1.5836695
1994-10-19,-33.25,150.25,1.1090658
1994-10-19,-33.25,150.5,0.85140884
1994-10-20,-33.25,150.0,0.78664625
1994-10-20,-33.25,150.25,1.0011647
1994-10-20,-33.25,150.5,1.2727923
1994-10-21,-33.25,150.0,0.62524825
1994-10-21,-33.25,150.25,0.5973225
1994-10-21,-33.25,150.5,0.61926293
1994-10-22,-33.25,150.0,1.1135856
1994-10-22,-33.25,150.25,1.093215
1994-10-22,-33.25,150.5,1.076808
1994-10-23,-33.25,150.0,1.1517329
1994-10-23,-33.25,150.25,1.0616232
1994-10-23,-33.25,150.5,1.1212463
1994-10-24,-33.25,150.0,2.0195048
1994-10-24,-33.25,150.25,2.1051574
1994-10-24,-33.25,150.5,2.1691105
1994-10-25,-33.25,150.0,2.0657918
1994-10-25,-33.25,150.25,2.297473
1994-10-25,-33.25,150.5,2.7642665
1994-10-26,-33.25,150.0,2.179453
1994-10-26,-33.25,150.25,2.4339838
1994-10-26,-33.25,150.5,2.9167957
1994-10-27,-33.25,150.0,0.9016589
1994-10-27,-33.25,150.25,1.0012633
1994-10-27,-33.25,150.5,1.2136682
1994-10-28,-33.25,150.0,0.66424406
1994-10-28,-33.25,150.25,0.8814695
1994-10-28,-33.25,150.5,1.2421614
1994-10-29,-33.25,150.0,1.5732334
1994-10-29,-33.25,150.25,1.7997273
1994-10-29,-33.25,150.5,1.7128594
1994-10-30,-33.25,150.0,1.273928
1994-10-30,-33.25,150.25,1.5654765
1994-10-30,-33.25,150.5,1.8492146
1994-10-31,-33.25,150.0,1.6100194
1994-10-31,-33.25,150.25,1.7532138
1994-10-31,-33.25,150.5,2.0463078
1994-11-01,-33.25,150.0,1.6580585
1994-11-01,-33.25,150.25,1.8888705
1994-11-01,-33.25,150.5,2.238748
1994-11-02,-33.25,150.0,0.8774768
1994-11-02,-33.25,150.25,1.0394576
1994-11-02,-33.25,150.5,1.2277467
1994-11-03,-33.25,150.0,0.9945858
1994-11-03,-33.25,150.25,1.2275064
1994-11-03,-33.25,150.5,1.5913287
1994-11-04,-33.25,150.0,0.62980926
1994-11-04,-33.25,150.25,0.63733876
1994-11-04,-33.25,150.5,0.72398365
1994-11-05,-33.25,150.0,0.49386406
1994-11-05,-33.25,150.25,0.6583533
1994-11-05,-33.25,150.5,0.9397427
1994-11-06,-33.25,150.0,1.3003361
1994-11-06,-33.25,150.25,1.4373615
1994-11-06,-33.25,150.5,1.7191968
1994-11-07,-33.25,150.0,0.6470476
1994-11-07,-33.25,150.25,0.8512502
1994-11-07,-33.25,150.5,1.2171488
1994-11-08,-33.25,150.0,1.1739644
1994-11-08,-33.25,150.25,1.3893181
1994-11-08,-33.25,150.5,1.7742189
1994-11-09,-33.25,150.0,2.2166736
1994-11-09,-33.25,150.25,2.31289
1994-11-09,-33.25,150.5,2.1982832
1994-11-10,-33.25,150.0,2.9389193
1994-11-10,-33.25,150.25,3.2654572
1994-11-10,-33.25,150.5,3.386553
1994-11-11,-33.25,150.0,4.2425003
1994-11-11,-33.25,150.25,4.528322
1994-11-11,-33.25,150.5,4.8825192
1994-11-12,-33.25,150.0,3.8004315
1994-11-12,-33.25,150.25,3.7400293
1994-11-12,-33.25,150.5,3.211167
1994-11-13,-33.25,150.0,2.5434432
1994-11-13,-33.25,150.25,2.4999962
1994-11-13,-33.25,150.5,2.3749142
1994-11-14,-33.25,150.0,1.500819
1994-11-14,-33.25,150.25,1.6759882
1994-11-14,-33.25,150.5,2.058439
1994-11-15,-33.25,150.0,2.3392391
1994-11-15,-33.25,150.25,2.182043
1994-11-15,-33.25,150.5,2.6750813
1994-11-16,-33.25,150.0,0.80742025
1994-11-16,-33.25,150.25,0.7440537
1994-11-16,-33.25,150.5,0.78624296
1994-11-17,-33.25,150.0,0.7707362
1994-11-17,-33.25,150.25,0.79967725
1994-11-17,-33.25,150.5,0.99616075
1994-11-18,-33.25,150.0,1.7536559
1994-11-18,-33.25,150.25,1.5650637
1994-11-18,-33.25,150.5,1.4846903
1994-11-19,-33.25,150.0,1.2032132
1994-11-19,-33.25,150.25,1.3034815
1994-11-19,-33.25,150.5,1.5198723
1994-11-20,-33.25,150.0,1.2346047
1994-11-20,-33.25,150.25,1.504572
1994-11-20,-33.25,150.5,2.10062
1994-11-21,-33.25,150.0,1.1802733
1994-11-21,-33.25,150.25,1.4761353
1994-11-21,-33.25,150.5,2.0935373
1994-11-22,-33.25,150.0,1.932721
1994-11-22,-33.25,150.25,1.7022371
1994-11-22,-33.25,150.5,2.051158
1994-11-23,-33.25,150.0,2.111037
1994-11-23,-33.25,150.25,2.2996125
1994-11-23,-33.25,150.5,2.3079197
1994-11-24,-33.25,150.0,2.3703287
1994-11-24,-33.25,150.25,2.5610824
1994-11-24,-33.25,150.5,2.9643617
1994-11-25,-33.25,150.0,0.5006821
1994-11-25,-33.25,150.25,0.5758774
1994-11-25,-33.25,150.5,0.71223843
1994-11-26,-33.25,150.0,2.7422261
1994-11-26,-33.25,150.25,2.7780893
1994-11-26,-33.25,150.5,3.1524649
1994-11-27,-33.25,150.0,2.8677871
1994-11-27,-33.25,150.25,3.4010687
1994-11-27,-33.25,150.5,4.1978254
1994-11-28,-33.25,150.0,1.7951429
1994-11-28,-33.25,150.25,2.072235
1994-11-28,-33.25,150.5,2.2409606
1994-11-29,-33.25,150.0,1.375566
1994-11-29,-33.25,150.25,1.4235215
1994-11-29,-33.25,150.5,1.4777039
