local_date,daytime_sampled_max_vpd_kpa,daytime_sampled_min_vpd_kpa,daytime_sampled_mean_vpd_kpa,observations_per_day,sample_time_of_max_local,vpd_smooth_365d_centered_kpa,vpd_smooth_1825d_centered_kpa
1953-09-25,0.21663456,0.12347752,0.17005605,2,1953-09-25 12:00:00+10:00,1.415564412368487,1.2998500690721486
1953-09-26,0.45535865,0.39460853,0.4249836,2,1953-09-26 16:00:00+10:00,1.4209186445360311,1.2999735384118067
1953-09-27,0.71633893,0.66900206,0.69267046,2,1953-09-27 12:00:00+10:00,1.422420059736461,1.299740281725583
1953-09-28,1.2871822,0.9468921,1.1170372,2,1953-09-28 16:00:00+10:00,1.418287192550424,1.2991596195142563
1953-09-29,1.017354,0.27246344,0.6449087,2,1953-09-29 12:00:00+10:00,1.4152752137347444,1.2994159341511662
1953-09-30,1.3298396,1.3225945,1.326217,2,1953-09-30 12:00:00+10:00,1.4120798877657277,1.2991460498718366
1953-10-01,1.4069357,1.1369509,1.2719433,2,1953-10-01 16:00:00+10:00,1.412471563113879,1.29797587550258
1953-10-02,1.8533729,1.7303962,1.7918845,2,1953-10-02 16:00:00+10:00,1.4139848273910889,1.2975726428954568
1953-10-03,2.4509866,1.92278,2.1868834,2,1953-10-03 16:00:00+10:00,1.4149132574257786,1.2970258492843745
1953-10-04,2.2065675,1.4001449,1.8033562,2,1953-10-04 12:00:00+10:00,1.4173569430227149,1.296791824776016
1953-10-05,1.5716585,1.5096403,1.5406494,2,1953-10-05 16:00:00+10:00,1.4196226938946606,1.296726660275296
1953-10-06,1.6722403,1.6553005,1.6637704,2,1953-10-06 12:00:00+10:00,1.421510327597187,1.296492568176903
1953-10-07,0.51543915,0.28941068,0.40242493,2,1953-10-07 16:00:00+10:00,1.424607947999484,1.2963429063354452
1953-10-08,1.3388122,1.1668755,1.2528439,2,1953-10-08 16:00:00+10:00,1.4268237792465783,1.296317133580985
1953-10-09,1.6062311,1.5006653,1.5534482,2,1953-10-09 16:00:00+10:00,1.4298572264305534,1.2961537593072407
1953-10-10,1.1733404,1.0509834,1.1121619,2,1953-10-10 12:00:00+10:00,1.4339212672963535,1.2956260280127394
1953-10-11,1.5615269,1.2922695,1.4268982,2,1953-10-11 16:00:00+10:00,1.4343552487149631,1.2956986750029538
1953-10-12,1.3700709,1.253903,1.3119869,2,1953-10-12 16:00:00+10:00,1.4362230639547515,1.2957341383622116
1953-10-13,0.6047686,0.5508721,0.5778203,2,1953-10-13 12:00:00+10:00,1.4408798800551728,1.295664636733597
1953-10-14,0.7903804,0.6703367,0.7303586,2,1953-10-14 12:00:00+10:00,1.4457381563439762,1.2958105609882369
1953-10-15,0.9105158,0.2233947,0.56695527,2,1953-10-15 12:00:00+10:00,1.4467808643228388,1.2958892590093285
1953-10-16,1.6586739,1.4336104,1.5461421,2,1953-10-16 16:00:00+10:00,1.4475058016507594,1.2958426276339243
1953-10-17,2.2998295,2.2023938,2.2511115,2,1953-10-17 16:00:00+10:00,1.4484314594979155,1.2963875540274463
1953-10-18,1.978703,1.8766068,1.927655,2,1953-10-18 12:00:00+10:00,1.4466700413251576,1.2967067410480486
1953-10-19,1.6327997,1.075137,1.3539684,2,1953-10-19 16:00:00+10:00,1.4447768761482958,1.296691832962918
1953-10-20,2.4287379,2.2840745,2.3564062,2,1953-10-20 16:00:00+10:00,1.444105060112803,1.2968206348770286
1953-10-21,0.8991995,0.7665057,0.8328526,2,1953-10-21 16:00:00+10:00,1.4456339048808569,1.2967761716409905
1953-10-22,1.1526426,1.0319954,1.092319,2,1953-10-22 16:00:00+10:00,1.4454109573813334,1.2966668611969034
1953-10-23,1.6371593,1.3597673,1.4984634,2,1953-10-23 16:00:00+10:00,1.4437701146692443,1.296538684723312
1953-10-24,1.1460106,0.7812743,0.9636425,2,1953-10-24 12:00:00+10:00,1.444636650260997,1.296238914609772
1953-10-25,0.49028075,0.43874645,0.4645136,2,1953-10-25 16:00:00+10:00,1.4450807203781115,1.2964103937761424
1953-10-26,0.76285034,0.74785185,0.75535107,2,1953-10-26 12:00:00+10:00,1.4412886804709697,1.296043555275218
1953-10-27,1.5278063,1.356007,1.4419067,2,1953-10-27 16:00:00+10:00,1.436818376775474,1.2961526385684536
1953-10-28,2.1900675,1.8622831,2.0261753,2,1953-10-28 16:00:00+10:00,1.4383232570470197,1.2961799980475477
1953-10-29,2.2918317,2.28315,2.2874908,2,1953-10-29 16:00:00+10:00,1.4389949744490729,1.2960581125257766
1953-10-30,0.9939852,0.79486114,0.8944231,2,1953-10-30 16:00:00+10:00,1.4406614296852729,1.2959798855283489
1953-10-31,1.8422832,1.5466343,1.6944587,2,1953-10-31 16:00:00+10:00,1.4431437946141583,1.2955503432840516
1953-11-01,1.5804081,1.566576,1.573492,2,1953-11-01 12:00:00+10:00,1.4459468374309474,1.2951674259647932
1953-11-02,0.9436498,0.9230833,0.93336654,2,1953-11-02 12:00:00+10:00,1.4476532728500562,1.295022245837401
1953-11-03,1.706593,1.5497681,1.6281805,2,1953-11-03 16:00:00+10:00,1.448790371070986,1.2948424995557903
1953-11-04,1.0645466,0.34839654,0.70647156,2,1953-11-04 12:00:00+10:00,1.451158545829662,1.2948117173983626
1953-11-05,0.3756974,0.32233736,0.34901738,2,1953-11-05 16:00:00+10:00,1.452190487903275,1.2944955716843474
1953-11-06,1.0589634,0.92206043,0.9905119,2,1953-11-06 16:00:00+10:00,1.4541121746375136,1.2944127985671774
1953-11-07,0.57423586,0.48373047,0.5289832,2,1953-11-07 12:00:00+10:00,1.4566333768506572,1.294431581150179
1953-11-08,0.97917557,0.9601285,0.96965206,2,1953-11-08 12:00:00+10:00,1.4568773940205575,1.294398247032133
1953-11-09,1.360576,1.2310952,1.2958356,2,1953-11-09 16:00:00+10:00,1.4566959320069992,1.2943842786428046
1953-11-10,1.664533,1.5217689,1.593151,2,1953-11-10 16:00:00+10:00,1.4560482929218306,1.2942400903367015
1953-11-11,2.0467627,1.5426273,1.794695,2,1953-11-11 16:00:00+10:00,1.454444655592311,1.293794263727861
1953-11-12,2.5145683,2.269283,2.3919258,2,1953-11-12 16:00:00+10:00,1.4530989603841142,1.2938006878021646
1953-11-13,3.2758863,2.988121,3.1320038,2,1953-11-13 16:00:00+10:00,1.4527243175939335,1.2937900708921968
1953-11-14,3.500082,3.4831715,3.4916267,2,1953-11-14 16:00:00+10:00,1.4541002686097195,1.293700630350472
1953-11-15,2.8318784,2.2424557,2.537167,2,1953-11-15 12:00:00+10:00,1.455093185807744,1.2935581774703444
1953-11-16,2.5410097,1.6584381,2.0997238,2,1953-11-16 16:00:00+10:00,1.4558646996747957,1.2932814172726788
1953-11-17,4.216532,3.9525814,4.0845566,2,1953-11-17 16:00:00+10:00,1.4570053810330286,1.2932121738546516
1953-11-18,3.8503997,3.2310817,3.5407407,2,1953-11-18 12:00:00+10:00,1.458429091536019,1.2933176852946413
1953-11-19,1.5840464,1.4745808,1.5293136,2,1953-11-19 16:00:00+10:00,1.458495962558544,1.2936068680433377
1953-11-20,1.9204654,1.2295426,1.575004,2,1953-11-20 16:00:00+10:00,1.4589513853192329,1.293680393540696
1953-11-21,3.2552907,2.8235528,3.0394218,2,1953-11-21 16:00:00+10:00,1.4590523358281344,1.2937330727136298
1953-11-22,3.2802265,2.3397777,2.810002,2,1953-11-22 16:00:00+10:00,1.4589242704314729,1.2936765096693823
1953-11-23,1.4765352,1.0416957,1.2591155,2,1953-11-23 16:00:00+10:00,1.459084504046669,1.2935393614883293
1953-11-24,2.3664606,1.4415836,1.9040221,2,1953-11-24 12:00:00+10:00,1.458776109696251,1.2935200062761567
1953-11-25,1.4910455,1.3822174,1.4366314,2,1953-11-25 12:00:00+10:00,1.4568877703727108,1.2935082362041082
1953-11-26,2.3399765,1.2621393,1.8010579,2,1953-11-26 12:00:00+10:00,1.4563974223928908,1.293579722422443
1953-11-27,1.7802739,1.7398925,1.7600832,2,1953-11-27 12:00:00+10:00,1.4562780169795635,1.2935790999866512
1953-11-28,2.3710582,1.9834121,2.1772351,2,1953-11-28 16:00:00+10:00,1.456429838011526,1.2935839820153092
1953-11-29,2.41528,2.2718515,2.343566,2,1953-11-29 16:00:00+10:00,1.4555704298288854,1.2935448188569447
1953-11-30,2.1672595,1.9860901,2.0766747,2,1953-11-30 16:00:00+10:00,1.455213780129609,1.2935439772720203
1953-12-01,2.943629,2.2834685,2.6135488,2,1953-12-01 16:00:00+10:00,1.4553607468939809,1.293483673423937
1953-12-02,3.2755134,2.592075,2.9337943,2,1953-12-02 16:00:00+10:00,1.4568042696542935,1.2934654132062442
1953-12-03,3.9163725,3.67365,3.7950113,2,1953-12-03 16:00:00+10:00,1.4567148537056087,1.293449862632033
1953-12-04,4.096413,3.4844959,3.7904544,2,1953-12-04 12:00:00+10:00,1.4542953397823524,1.2934570245628487
1953-12-05,3.2544491,2.910465,3.082457,2,1953-12-05 16:00:00+10:00,1.4527531701918337,1.2932259274753806
1953-12-06,2.0089962,1.6420894,1.8255428,2,1953-12-06 16:00:00+10:00,1.4534941073660164,1.2933937273205145
1953-12-07,3.0774593,1.801716,2.4395876,2,1953-12-07 12:00:00+10:00,1.4542941707148127,1.2935764803135232
1953-12-08,2.7540607,2.5180237,2.636042,2,1953-12-08 16:00:00+10:00,1.453485213536514,1.2938108837196272
1953-12-09,2.5852673,2.5689971,2.5771322,2,1953-12-09 12:00:00+10:00,1.4533037139638647,1.2937323871948947
1953-12-10,2.075692,1.80697,1.9413309,2,1953-12-10 16:00:00+10:00,1.4527483064528195,1.293442223823234
1953-12-11,2.5578158,2.1402814,2.3490486,2,1953-12-11 16:00:00+10:00,1.451002266278414,1.2935676135510614
1953-12-12,2.3370245,1.8646003,2.1008124,2,1953-12-12 16:00:00+10:00,1.4500999763097666,1.2938147461495988
1953-12-13,3.8600893,2.9530487,3.406569,2,1953-12-13 16:00:00+10:00,1.4506260678886551,1.2938745313719526
1953-12-14,3.4187758,3.4102695,3.4145226,2,1953-12-14 12:00:00+10:00,1.450989591554828,1.293902702323378
1953-12-15,1.9912963,1.1118625,1.5515795,2,1953-12-15 16:00:00+10:00,1.4512833645592813,1.2941821125353852
1953-12-16,4.2455935,4.0402603,4.142927,2,1953-12-16 16:00:00+10:00,1.4506638176330964,1.29444924466414
1953-12-17,3.2333915,3.0903435,3.1618676,2,1953-12-17 16:00:00+10:00,1.4506341407254135,1.294583260972206
1953-12-18,4.0287824,3.017767,3.5232747,2,1953-12-18 16:00:00+10:00,1.449899116821893,1.2947096268199894
1953-12-19,4.723638,3.8535938,4.288616,2,1953-12-19 16:00:00+10:00,1.4497272691191876,1.2948200458614794
1953-12-20,5.3970094,4.655699,5.026354,2,1953-12-20 16:00:00+10:00,1.449900689894614,1.2948717984353026
1953-12-21,5.066311,4.7012353,4.883773,2,1953-12-21 16:00:00+10:00,1.450576571946683,1.2951309033779248
1953-12-22,4.616348,1.4760646,3.0462062,2,1953-12-22 12:00:00+10:00,1.451267426522219,1.2951589729851238
1953-12-23,0.289024,0.19382541,0.24142471,2,1953-12-23 12:00:00+10:00,1.4520931507320436,1.2953778638905042
1953-12-24,2.6560304,2.231159,2.4435947,2,1953-12-24 16:00:00+10:00,1.4533829188203975,1.2953027991562671
1953-12-25,2.5803082,2.5654185,2.5728633,2,1953-12-25 12:00:00+10:00,1.4543335524834182,1.2950536341046637
1953-12-26,3.090093,2.1998084,2.6449506,2,1953-12-26 16:00:00+10:00,1.4548615354075007,1.2950807494006744
1953-12-27,3.8033905,3.4306927,3.6170416,2,1953-12-27 16:00:00+10:00,1.4548309812500868,1.2950390001682386
1953-12-28,1.6002517,1.3864187,1.4933352,2,1953-12-28 16:00:00+10:00,1.4550590795707212,1.2949871255436989
1953-12-29,2.8888738,1.85035,2.369612,2,1953-12-29 16:00:00+10:00,1.4556200406016553,1.2949762388124857
1953-12-30,3.2356217,2.7291958,2.9824088,2,1953-12-30 16:00:00+10:00,1.455105429122301,1.2950638244903252
1953-12-31,2.4835143,0.40684435,1.4451793,2,1953-12-31 12:00:00+10:00,1.455009246821681,1.2950483366887864
1954-01-01,0.32607254,0.21967316,0.27287287,2,1954-01-01 16:00:00+10:00,1.454752903084641,1.294956415385416
1954-01-02,0.18922074,0.086715855,0.1379683,2,1954-01-02 16:00:00+10:00,1.454683961249786,1.2948678621037366
1954-01-03,0.5675213,0.29528046,0.43140087,2,1954-01-03 16:00:00+10:00,1.455527663118627,1.2949163043498992
1954-01-04,0.924638,0.78178024,0.85320914,2,1954-01-04 16:00:00+10:00,1.4557443578459628,1.2949040255971151
1954-01-05,1.7579571,1.5044813,1.6312191,2,1954-01-05 16:00:00+10:00,1.4546535340584303,1.2948409195795452
1954-01-06,0.7424851,0.6807955,0.7116403,2,1954-01-06 12:00:00+10:00,1.4547838384668303,1.2947129244347142
1954-01-07,0.7751115,0.5892741,0.6821928,2,1954-01-07 16:00:00+10:00,1.454408200605683,1.2947349277097886
1954-01-08,0.95641416,0.9350962,0.9457552,2,1954-01-08 16:00:00+10:00,1.4551650090270662,1.2947040592317711
1954-01-09,2.4967124,2.0914187,2.2940655,2,1954-01-09 16:00:00+10:00,1.455772431633652,1.2946447589789352
1954-01-10,1.7548348,1.5496129,1.6522238,2,1954-01-10 12:00:00+10:00,1.4551866482075764,1.294574357924396
1954-01-11,0.33996713,0.29317117,0.31656915,2,1954-01-11 12:00:00+10:00,1.4545017692834548,1.2943148168360126
1954-01-12,0.32724777,0.23796014,0.28260395,2,1954-01-12 16:00:00+10:00,1.4537689504864282,1.294210310803905
1954-01-13,0.9686842,0.79312754,0.88090587,2,1954-01-13 12:00:00+10:00,1.4524118251894436,1.2942744044296135
1954-01-14,1.931609,1.5931911,1.7624002,2,1954-01-14 16:00:00+10:00,1.4530135972757046,1.294209377885069
1954-01-15,1.2544827,1.0589434,1.156713,2,1954-01-15 12:00:00+10:00,1.454167500332202,1.2942382896977336
1954-01-16,1.619366,1.4433967,1.5313814,2,1954-01-16 16:00:00+10:00,1.4543733350932595,1.2941048675091709
1954-01-17,2.001197,1.9533802,1.9772887,2,1954-01-17 12:00:00+10:00,1.4540998139507966,1.2938063111748188
1954-01-18,1.2483417,0.63109064,0.93971616,2,1954-01-18 12:00:00+10:00,1.4528805845302262,1.2939425558474371
1954-01-19,2.201086,1.9332286,2.0671573,2,1954-01-19 16:00:00+10:00,1.4529746040803928,1.294011701056606
1954-01-20,1.7544419,1.686742,1.7205919,2,1954-01-20 12:00:00+10:00,1.4527400431465614,1.2941374925932247
1954-01-21,2.4350734,2.244963,2.3400183,2,1954-01-21 16:00:00+10:00,1.4536602105077816,1.294060621707611
1954-01-22,2.2771435,1.9600159,2.1185796,2,1954-01-22 16:00:00+10:00,1.454206431391713,1.293887214812718
1954-01-23,1.5498575,1.4366363,1.4932469,2,1954-01-23 16:00:00+10:00,1.4545520656627335,1.293708319783415
1954-01-24,1.9963382,1.9393386,1.9678384,2,1954-01-24 16:00:00+10:00,1.4540696384053524,1.2934662118564322
1954-01-25,2.1662915,1.5971713,1.8817314,2,1954-01-25 16:00:00+10:00,1.4541190712317211,1.293049995332752
1954-01-26,2.88116,2.263079,2.5721195,2,1954-01-26 16:00:00+10:00,1.4535177060900486,1.292759676523609
1954-01-27,3.0707092,2.5517933,2.8112512,2,1954-01-27 16:00:00+10:00,1.453355506338077,1.292642368899837
1954-01-28,2.830614,2.5135353,2.6720748,2,1954-01-28 16:00:00+10:00,1.4529607059102352,1.2926334830720538
1954-01-29,1.8803073,1.717076,1.7986916,2,1954-01-29 16:00:00+10:00,1.4516825458672764,1.2926556309169694
1954-01-30,1.4016519,1.3489676,1.3753097,2,1954-01-30 16:00:00+10:00,1.450848307664672,1.292803470864892
1954-01-31,1.6553732,0.3977101,1.0265417,2,1954-01-31 16:00:00+10:00,1.4514453394670193,1.292342732274165
1954-02-01,2.270694,1.8847204,2.0777073,2,1954-02-01 16:00:00+10:00,1.4505151168838757,1.292229221694886
1954-02-02,1.7537285,1.7027334,1.728231,2,1954-02-02 16:00:00+10:00,1.448941484532536,1.292132604215039
1954-02-03,2.09164,1.706647,1.8991435,2,1954-02-03 16:00:00+10:00,1.447997416280312,1.292004451501655
1954-02-04,2.3757079,1.7742567,2.0749822,2,1954-02-04 16:00:00+10:00,1.448813143199029,1.2919401891376463
1954-02-05,3.3804944,2.6508741,3.0156841,2,1954-02-05 16:00:00+10:00,1.44928366806205,1.2918964845952514
1954-02-06,1.5249652,1.2323278,1.3786465,2,1954-02-06 12:00:00+10:00,1.4484303905029003,1.2919460021745262
1954-02-07,1.7379543,1.7058989,1.7219266,2,1954-02-07 16:00:00+10:00,1.4476328476957263,1.2920851457067957
1954-02-08,2.2709448,2.1220047,2.1964748,2,1954-02-08 16:00:00+10:00,1.44714482331725,1.2922033704745852
1954-02-09,0.33774295,0.13045757,0.23410025,2,1954-02-09 12:00:00+10:00,1.4462389076715465,1.2924383833749244
1954-02-10,1.3219974,0.95189476,1.1369461,2,1954-02-10 16:00:00+10:00,1.4458711654662268,1.292451191318974
1954-02-11,0.66288596,0.65666145,0.6597737,2,1954-02-11 12:00:00+10:00,1.445613248003264,1.2924813615244954
1954-02-12,0.72131354,0.7168131,0.7190633,2,1954-02-12 12:00:00+10:00,1.4454019018538191,1.292440428483772
1954-02-13,0.86183673,0.52156115,0.6916989,2,1954-02-13 12:00:00+10:00,1.4452870190449774,1.2924477418920357
1954-02-14,0.24928553,0.092983365,0.17113444,2,1954-02-14 12:00:00+10:00,1.445574584838054,1.292380901863926
1954-02-15,0.29207143,0.1898547,0.24096307,2,1954-02-15 16:00:00+10:00,1.447534050057604,1.2922331377690377
1954-02-16,0.47806516,0.2576158,0.36784047,2,1954-02-16 16:00:00+10:00,1.4492534505484038,1.292156776250021
1954-02-17,2.7339725,2.6371117,2.685542,2,1954-02-17 16:00:00+10:00,1.4507772333307625,1.2919205392009183
1954-02-18,2.7078247,2.584799,2.6463118,2,1954-02-18 16:00:00+10:00,1.451949339890725,1.2922086049381591
1954-02-19,1.004701,0.91230613,0.9585036,2,1954-02-19 12:00:00+10:00,1.4524261417760425,1.2920988850836477
1954-02-20,0.6145187,0.4903294,0.5524241,2,1954-02-20 12:00:00+10:00,1.455040875393642,1.292120551159733
1954-02-21,0.11256727,0.08331672,0.097941995,2,1954-02-21 16:00:00+10:00,1.4574835709002736,1.2921434916647738
1954-02-22,1.6810657,0.96440053,1.3227332,2,1954-02-22 16:00:00+10:00,1.4590264588492374,1.292021055853326
1954-02-23,2.8049316,2.622812,2.713872,2,1954-02-23 12:00:00+10:00,1.462172437071392,1.2919175433898218
1954-02-24,2.503205,2.1190815,2.3111434,2,1954-02-24 12:00:00+10:00,1.46328195859104,1.2918029347296855
1954-02-25,1.0057497,0.72682065,0.8662852,2,1954-02-25 16:00:00+10:00,1.463159617036581,1.291760052633408
1954-02-26,1.8754478,1.5198892,1.6976686,2,1954-02-26 16:00:00+10:00,1.4642574785813076,1.2915477311070245
1954-02-27,0.24993904,0.14012325,0.19503114,2,1954-02-27 16:00:00+10:00,1.4650715163615469,1.2914654393341034
1954-02-28,0.9748828,0.968657,0.9717699,2,1954-02-28 12:00:00+10:00,1.4670949919889231,1.2914432678432906
1954-03-01,1.2487462,0.7277444,0.98824525,2,1954-03-01 12:00:00+10:00,1.4676599133810768,1.2913239542701065
1954-03-02,0.5108951,0.4382327,0.4745639,2,1954-03-02 12:00:00+10:00,1.466830967907628,1.291254168139541
1954-03-03,0.59445703,0.5360263,0.5652417,2,1954-03-03 12:00:00+10:00,1.4664384293535802,1.2912583940925255
1954-03-04,1.4465857,1.3639983,1.405292,2,1954-03-04 16:00:00+10:00,1.4652675692655452,1.29107492818714
1954-03-05,2.134476,1.839478,1.986977,2,1954-03-05 12:00:00+10:00,1.465188342445109,1.2907869817408388
1954-03-06,1.9591252,1.2080479,1.5835865,2,1954-03-06 16:00:00+10:00,1.4657694994892976,1.2908874115827558
1954-03-07,2.1436586,1.9495882,2.0466235,2,1954-03-07 16:00:00+10:00,1.4655304927021673,1.290966068223527
1954-03-08,2.2661138,1.488959,1.8775363,2,1954-03-08 16:00:00+10:00,1.462620145684644,1.291082161284269
1954-03-09,2.7396977,2.5151358,2.6274166,2,1954-03-09 16:00:00+10:00,1.4580046144556509,1.291250325256627
1954-03-10,0.7953194,0.27984858,0.53758395,2,1954-03-10 12:00:00+10:00,1.4523730702902355,1.2912604648395352
1954-03-11,1.9882222,1.5019008,1.7450615,2,1954-03-11 16:00:00+10:00,1.4482186827247274,1.2908955034930003
1954-03-12,1.9121761,1.7765414,1.8443587,2,1954-03-12 12:00:00+10:00,1.4493560360208766,1.2903698400061017
1954-03-13,0.9814208,0.75859547,0.8700081,2,1954-03-13 12:00:00+10:00,1.4502510974158165,1.2899315706456769
1954-03-14,2.088543,1.224342,1.6564424,2,1954-03-14 16:00:00+10:00,1.4505378444207042,1.289424001495928
1954-03-15,3.3084545,2.8572826,3.0828686,2,1954-03-15 16:00:00+10:00,1.4504231810875952,1.2887652906765268
1954-03-16,2.2384775,2.1004932,2.1694853,2,1954-03-16 16:00:00+10:00,1.448566558620293,1.288147612837692
1954-03-17,1.1352795,1.0083257,1.0718026,2,1954-03-17 12:00:00+10:00,1.4469721730747451,1.2877770620941706
1954-03-18,3.291895,2.7196999,3.0057974,2,1954-03-18 16:00:00+10:00,1.446176056859836,1.287220328616565
1954-03-19,2.5670161,2.4097574,2.4883866,2,1954-03-19 16:00:00+10:00,1.4469480797342242,1.2866795775120796
1954-03-20,1.6653782,1.4167361,1.5410571,2,1954-03-20 16:00:00+10:00,1.4472162291101396,1.2862425772896775
1954-03-21,2.174117,1.5219828,1.8480499,2,1954-03-21 16:00:00+10:00,1.4462233832743887,1.2869342968020945
1954-03-22,1.9147158,1.6434509,1.7790833,2,1954-03-22 12:00:00+10:00,1.4467433377794208,1.2870390684422972
1954-03-23,1.698151,1.5028777,1.6005144,2,1954-03-23 16:00:00+10:00,1.4461039135207052,1.2868818869768348
1954-03-24,2.3194807,2.0034409,2.1614609,2,1954-03-24 16:00:00+10:00,1.4449236860320176,1.286987262763185
1954-03-25,2.9334629,2.485051,2.709257,2,1954-03-25 16:00:00+10:00,1.446510424383291,1.2871163218101005
1954-03-26,2.5885525,2.4703038,2.529428,2,1954-03-26 12:00:00+10:00,1.4465746337726508,1.2872363382935117
1954-03-27,2.8345978,1.913407,2.3740025,2,1954-03-27 16:00:00+10:00,1.4495236379540946,1.2874427236055266
1954-03-28,2.3688064,1.663782,2.0162942,2,1954-03-28 12:00:00+10:00,1.4504338172915048,1.2878315008941987
1954-03-29,0.72242594,0.6449607,0.6836933,2,1954-03-29 16:00:00+10:00,1.4525189251013817,1.287651802361624
1954-03-30,1.0731012,0.9250881,0.9990946,2,1954-03-30 16:00:00+10:00,1.4531069580720712,1.287843562228835
1954-03-31,1.0740398,0.9583978,1.0162188,2,1954-03-31 16:00:00+10:00,1.4535042516070686,1.2875923543545889
1954-04-01,1.5774117,1.4944457,1.5359287,2,1954-04-01 16:00:00+10:00,1.4524976112969117,1.287147912206511
1954-04-02,3.0229208,2.6219206,2.8224206,2,1954-04-02 16:00:00+10:00,1.4521114708524043,1.28709868020697
1954-04-03,2.5650988,2.5416114,2.5533552,2,1954-04-03 16:00:00+10:00,1.453664416146197,1.287231381603912
1954-04-04,2.2786615,1.5595068,1.9190841,2,1954-04-04 12:00:00+10:00,1.4516641907393932,1.2873808496731194
1954-04-05,2.4740314,1.735034,2.1045327,2,1954-04-05 16:00:00+10:00,1.4517230089294584,1.2875904859367706
1954-04-06,2.7111003,2.5266278,2.618864,2,1954-04-06 16:00:00+10:00,1.4541208717818943,1.287555809424144
1954-04-07,2.4683342,1.8039497,2.136142,2,1954-04-07 12:00:00+10:00,1.4565904773975888,1.2875251001966734
1954-04-08,1.7743028,1.570011,1.6721569,2,1954-04-08 12:00:00+10:00,1.4617474820413818,1.2873101588746865
1954-04-09,1.3784195,1.3258508,1.3521352,2,1954-04-09 16:00:00+10:00,1.4624633348049367,1.2867958578620464
1954-04-10,1.5727329,1.1870277,1.3798803,2,1954-04-10 16:00:00+10:00,1.4634732148316625,1.2865325356785158
1954-04-11,1.0335625,0.94501066,0.9892866,2,1954-04-11 16:00:00+10:00,1.4665002852167983,1.2867333106747636
1954-04-12,1.4373764,1.0904473,1.2639118,2,1954-04-12 16:00:00+10:00,1.4682634712796503,1.2865747224743644
1954-04-13,1.9761795,1.6725188,1.8243492,2,1954-04-13 16:00:00+10:00,1.4688701508694315,1.2866856143848129
1954-04-14,2.239848,2.0628097,2.1513288,2,1954-04-14 16:00:00+10:00,1.470608671877074,1.2865539153583654
1954-04-15,1.4613062,0.84414655,1.1527264,2,1954-04-15 16:00:00+10:00,1.4733654600198138,1.286345312492284
1954-04-16,1.2608258,1.2515861,1.2562059,2,1954-04-16 12:00:00+10:00,1.4710152276472686,1.286143507364474
1954-04-17,1.2775276,0.9255619,1.1015447,2,1954-04-17 12:00:00+10:00,1.4667186715117055,1.2855594129788956
1954-04-18,0.71387863,0.47865596,0.5962673,2,1954-04-18 12:00:00+10:00,1.4609526800476524,1.285217117253844
1954-04-19,0.5140162,0.3877946,0.4509054,2,1954-04-19 12:00:00+10:00,1.4585305363858398,1.2849376917569195
1954-04-20,0.98589534,0.8871798,0.93653756,2,1954-04-20 12:00:00+10:00,1.4568286849721654,1.2842878634339734
1954-04-21,1.7333242,1.544151,1.6387376,2,1954-04-21 16:00:00+10:00,1.4536933862693506,1.283796817410278
1954-04-22,1.1206385,0.82631284,0.9734757,2,1954-04-22 12:00:00+10:00,1.4556948543921726,1.283163589487133
1954-04-23,1.0335343,0.940149,0.9868417,2,1954-04-23 12:00:00+10:00,1.4586643267678072,1.2832409742790951
1954-04-24,1.650441,1.5881394,1.6192902,2,1954-04-24 16:00:00+10:00,1.4575336230638092,1.283539689112812
1954-04-25,0.84968877,0.7555809,0.80263484,2,1954-04-25 12:00:00+10:00,1.4560812668951406,1.2840566131870632
1954-04-26,0.36317948,0.124589086,0.24388428,2,1954-04-26 12:00:00+10:00,1.4581214577878174,1.2840398108173314
1954-04-27,0.32805452,0.29235458,0.31020457,2,1954-04-27 16:00:00+10:00,1.4596673875332695,1.283933526688855
1954-04-28,1.4260802,0.99254686,1.2093135,2,1954-04-28 16:00:00+10:00,1.4561653362663642,1.283592274257377
1954-04-29,0.8650612,0.670235,0.7676481,2,1954-04-29 16:00:00+10:00,1.4504189603438933,1.28283569058633
1954-04-30,0.92447454,0.91191626,0.91819537,2,1954-04-30 12:00:00+10:00,1.447894476323503,1.2822694932301977
1954-05-01,1.0255493,0.89197665,0.958763,2,1954-05-01 16:00:00+10:00,1.4503838145059265,1.2828583800496711
1954-05-02,1.1677626,1.0782447,1.1230037,2,1954-05-02 16:00:00+10:00,1.4501999418519131,1.2826926947487136
1954-05-03,1.1653823,1.0631202,1.1142513,2,1954-05-03 16:00:00+10:00,1.446599873808557,1.2820052646804754
1954-05-04,1.087118,0.7687362,0.92792714,2,1954-05-04 12:00:00+10:00,1.4464228024527634,1.2809789254108113
1954-05-05,1.3309888,1.1220633,1.226526,2,1954-05-05 16:00:00+10:00,1.4425887224915093,1.2802582001553415
1954-05-06,1.2649924,1.1073992,1.1861959,2,1954-05-06 16:00:00+10:00,1.4409235407534526,1.2791160097708032
1954-05-07,1.0562717,0.88077855,0.9685251,2,1954-05-07 12:00:00+10:00,1.4439637090551527,1.278031235217844
1954-05-08,1.0794967,1.0560585,1.0677776,2,1954-05-08 16:00:00+10:00,1.4470551766251047,1.277861042825939
1954-05-09,0.9348917,0.7801754,0.8575336,2,1954-05-09 16:00:00+10:00,1.4496625305344797,1.2768121384788458
